time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,aerosol_optical_depth,uv_index,uv_index_clear_sky,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapor_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,is_day,city,latitude,longitude,hour,day_of_week,month,day_of_year,week_of_year,is_night,is_morning_peak,is_afternoon_min,is_evening_peak,diurnal_period,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,doy_sin,doy_cos,wind_u,wind_v,stability_index,humidity_temp,wind_humidity,pbl_proxy,precip_binary,high_radiation,pm2_5_lag_1h,pm10_lag_1h,pm2_5_lag_2h,pm10_lag_2h,pm2_5_lag_3h,pm10_lag_3h,pm2_5_lag_4h,pm10_lag_4h,pm2_5_lag_6h,pm10_lag_6h,pm2_5_lag_12h,pm10_lag_12h,pm2_5_lag_24h,pm10_lag_24h,pm2_5_lag_48h,pm10_lag_48h,pm2_5_lag_72h,pm10_lag_72h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_max_3h,pm2_5_rolling_min_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_max_6h,pm2_5_rolling_min_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_max_12h,pm2_5_rolling_min_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm2_5_rolling_max_24h,pm2_5_rolling_min_24h,pm2_5_diff_1h,pm2_5_diff_6h,pm2_5_diff_24h,is_rising,is_falling,pm2_5_pm10_ratio,no2_o3_ratio,is_industrial_hours,is_peak_industrial,stagnation_index,is_stagnant,inversion_risk,heat_stress_index,is_extreme_heat,ventilation_coef,poor_ventilation,accumulation_potential,is_winter,is_summer,is_monsoon,is_post_monsoon,is_weekend,is_weekday,ozone_formation_potential,high_photochemistry,secondary_aerosol_potential,no2_o3_product,pollution_age_indicator,co_nox_ratio,incomplete_combustion,total_oxidants,fine_particle_dominance,richardson_proxy,is_stable_atmosphere,wet_deposition_rate,rain_washout_active,dry_deposition_proxy,mixing_depth_proxy,shallow_mixing,wind_variability,high_turbulence,pressure_tendency,pressure_falling,pressure_rising
2025-11-04 13:00:00,26.4,70.5,298.0,8.1,12.6,111.0,80.0,0.29,2.4,4.4,26.1,67,29.7,0.0,0.5,45,5.8,1008.9,989.8,79,0,79,0,0.25,1.12,340.0,145.0,195.0,205.8,340.0,980.1,1,firozabad,27.1591,78.3957,13,1,11,308,45,0,0,0,0,2,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,0.3535533905932738,0.35355339059327373,0.02586975911798022,1748.7,33.5,0.38955223299175773,0,1,29.2,87.8,29.6,92.7,30.0,93.6,31.0,63.6,52.2,52.9,69.4,78.9,40.3,173.2,81.7,215.1,129.0,250.5,28.400000000000002,1.7435595774204165,29.6,26.4,30.399999999999995,3.2323366161333746,36.2,26.4,40.925000000000004,12.393262465769428,61.9,26.4,53.0,20.951434525961385,93.1,26.4,-2.8000000000000007,-25.800000000000004,-13.899999999999999,0,1,0.37446807979477903,0.07297297231555881,1,1,0.67,1,0.0,52.1998956002088,0,0.522,1,1,1,0,0,1,0,1,2.754,0,8.442,899.0999999999999,13.703702011888643,36.79011891480014,1,119.1,0,11.149955400178406,1,0.0,0,0.335,0.44370000000000004,1,0.7194905605125508,0,-2.3999999999999773,1,0
2025-11-04 14:00:00,24.5,54.2,310.0,7.9,12.0,116.0,57.0,0.32,1.5,2.65,26.5,69,29.9,0.0,3.7,11,7.9,1008.2,989.1,84,0,84,0,0.26,1.07,355.0,156.0,199.0,252.0,355.0,861.1,1,firozabad,27.1591,78.3957,14,1,11,308,45,0,0,1,0,2,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,3.632020578756357,0.7059932828932158,0.026284467341515107,1828.5,255.3,0.3840579654484353,0,1,26.4,70.5,29.2,87.8,29.6,92.7,30.0,93.6,36.2,46.1,61.9,64.7,39.2,183.9,78.2,224.0,129.0,250.5,26.7,2.364318083510511,29.2,24.5,28.45,2.4736612540921112,31.0,24.5,37.80833333333334,11.292753777479714,56.3,24.5,52.387499999999996,21.577913678009903,93.1,24.5,-1.8999999999999986,-11.700000000000003,-14.700000000000003,0,1,0.45202951195517505,0.06810344768876339,1,1,0.16428571428571426,0,0.0,7.162160226443182,0,3.9220000000000006,1,0,1,0,0,1,0,1,2.8045,0,8.28,916.4000000000001,14.683542445121208,39.24050136196185,1,123.9,0,0.24226927862654402,0,0.0,0,2.553,3.4807750000000004,1,1.078424777163432,0,-2.099999999999909,1,0
2025-11-04 15:00:00,23.0,47.4,352.0,13.4,12.5,108.0,44.0,0.32,0.35,1.1,25.8,75,29.6,0.0,4.0,27,9.0,1007.8,988.7,85,0,85,0,0.16,0.83,215.0,77.0,138.0,159.4,215.0,672.0,1,firozabad,27.1591,78.3957,15,1,11,308,45,0,0,1,0,2,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,3.5640260967534716,1.8159619989581872,0.02560031749791594,1935.0,300.0,0.3439999954133334,0,1,24.5,54.2,26.4,70.5,29.2,87.8,29.6,92.7,31.0,63.6,56.3,56.5,38.3,184.9,75.0,233.8,129.0,250.5,24.63333333333333,1.7039170558887504,26.4,23.0,27.116666666666664,2.9369485297946976,30.0,23.0,35.03333333333334,10.391109253354317,53.0,23.0,51.75,22.22841894277789,93.1,23.0,-1.5,-8.0,-15.299999999999997,0,1,0.4852320572735853,0.12407407292524007,1,1,0.16666666666666666,0,0.0,6.449998387500403,0,4.128,1,0,1,0,0,1,0,1,2.881,0,9.375,1447.2,8.059700891067099,26.268654756070543,1,121.4,0,0.1718749892578134,0,0.0,0,3.0,2.2188,1,1.3457340004622007,0,-1.8000000000000682,0,0
2025-11-04 16:00:00,24.4,43.3,415.0,21.6,13.4,92.0,34.0,0.28,0.1,0.25,25.1,78,28.8,0.0,4.7,32,9.4,1007.5,988.3,84,0,84,0,0.09,0.7,113.0,38.0,75.0,124.2,113.0,425.5,1,firozabad,27.1591,78.3957,16,1,11,308,45,0,0,1,0,3,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,3.9858260519352022,2.490620541896063,0.024913151340036577,1957.8000000000002,366.6,0.3217948676692966,0,1,23.0,47.4,24.5,54.2,26.4,70.5,29.2,87.8,30.0,93.6,53.0,53.1,38.3,161.6,73.6,234.2,129.0,250.5,23.96666666666667,0.8386497083697888,24.5,23.0,26.183333333333334,2.7191297627482305,29.6,23.0,32.65,9.094603794658244,52.2,23.0,51.17083333333334,22.76861835694148,93.1,23.0,1.3999999999999986,-5.600000000000001,-13.899999999999999,1,0,0.5635103795956032,0.23478260614366733,1,1,0.15,0,0.0,5.3404243956543835,0,4.7188,1,0,1,0,0,1,0,1,2.4408000000000003,0,10.452,1987.2,4.259259062071339,19.212962073473975,1,113.6,0,0.0980835929643764,0,0.0,0,3.6660000000000004,1.333061,1,1.5587388064286671,0,-1.3999999999999773,0,0
2025-11-04 17:00:00,40.9,54.1,470.0,20.5,11.5,84.0,25.0,0.35,0.0,0.0,24.4,80,28.0,0.0,3.7,29,8.6,1007.3,988.1,68,0,68,0,0.03,0.61,29.0,5.0,24.0,35.7,29.0,138.5,1,firozabad,27.1591,78.3957,17,1,11,308,45,0,0,0,0,3,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,3.2360929164157644,1.7937955949114472,0.02422317082872712,1952.0,296.0,0.30499999618750007,0,0,24.4,43.3,23.0,47.4,24.5,54.2,26.4,70.5,29.6,92.7,39.7,39.9,46.0,146.2,99.4,236.1,129.0,250.5,29.433333333333334,9.955065712156179,40.9,23.0,28.066666666666666,6.642188394397078,40.9,23.0,32.75,9.185314365877412,52.2,23.0,50.958333333333336,22.842654925773527,93.1,23.0,16.5,11.299999999999997,-5.100000000000001,1,0,0.7560073797410836,0.24404761614229029,1,1,0.19047619047619047,0,0.0,6.594592812272212,0,3.6112,1,0,1,0,0,1,0,1,0.5945,0,9.200000000000001,1722.0,4.097560775728742,22.926828149910822,1,104.5,1,0.1147431131183506,0,0.0,0,2.9600000000000004,0.261812,1,1.4859340496805367,0,-0.900000000000091,0,0
2025-11-04 18:00:00,41.6,59.8,513.0,20.1,11.5,80.0,44.0,0.36,0.0,0.0,23.4,85,27.2,0.0,3.1,36,6.1,1008.1,988.8,77,0,77,0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,18,1,11,308,45,1,0,0,1,3,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,2.5079526825623373,1.8221342821066668,0.023211982915175098,1988.9999999999998,263.5,0.27529411440830454,0,0,40.9,54.1,24.4,43.3,23.0,47.4,24.5,54.2,29.2,87.8,45.6,46.0,54.5,148.5,104.3,237.5,129.0,250.5,35.63333333333333,9.734646030202963,41.6,24.4,30.13333333333333,8.681397736923659,41.6,23.0,32.416666666666664,8.738299536401389,52.2,23.0,50.42083333333334,22.907374532473362,93.1,23.0,0.7000000000000028,12.400000000000002,-12.899999999999999,1,0,0.6956521622800642,0.25124999685937505,1,1,0.2361111111111111,0,0.0,7.548384661811398,0,2.9015999999999997,1,0,1,0,0,1,0,1,0.0,0,9.775,1608.0,3.980099304472671,25.522386789931,1,100.1,1,0.06850502235466238,0,0.0,0,2.635,0.0,1,1.459337749346143,0,0.3000000000000682,0,0
2025-11-04 19:00:00,41.9,78.5,550.0,19.6,11.6,75.0,70.0,0.39,0.0,0.0,23.1,85,26.8,0.0,2.5,45,5.0,1008.8,989.5,69,0,69,0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,19,1,11,308,45,1,0,0,1,4,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,1.7677669529663689,1.7677669529663687,0.02289849323661926,1963.5000000000002,212.5,0.27176470268512115,0,0,41.6,59.8,40.9,54.1,24.4,43.3,23.0,47.4,26.4,70.5,52.2,52.9,66.4,154.1,108.7,239.3,129.0,250.5,41.46666666666666,0.5131601439561038,41.9,40.9,32.71666666666667,9.605293679355317,41.9,23.0,31.558333333333337,6.9390146449202765,41.9,23.0,49.4,22.70937366317943,93.1,23.0,0.29999999999999716,15.5,-24.500000000000007,1,0,0.533757954983975,0.26133332984888896,1,0,0.2833333333333333,0,0.0,9.239996304001478,0,2.31,1,1,1,0,0,1,0,1,0.0,0,9.86,1470.0,3.8265304170137537,28.06122305810086,1,94.6,0,0.06666665600000189,0,0.0,0,2.125,0.0,1,0.7547626558506101,0,1.2999999999999545,0,0
2025-11-04 20:00:00,42.5,87.3,568.0,19.4,11.8,69.0,85.0,0.43,0.0,0.0,22.9,86,26.8,0.0,1.5,45,4.3,1009.6,990.3,63,0,63,0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,20,1,11,308,45,1,0,0,1,4,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,1.0606601717798214,1.0606601717798212,0.02268225037372994,1969.3999999999999,129.0,0.2662790666711736,0,0,41.9,78.5,41.6,59.8,40.9,54.1,24.4,43.3,24.5,54.2,36.2,46.1,78.9,159.7,111.1,240.3,129.0,250.5,42.0,0.45825756950823393,42.5,41.6,35.71666666666667,9.332827367237819,42.5,23.0,32.083333333333336,7.534868441070243,42.5,23.0,47.88333333333333,21.852880949593256,93.1,23.0,0.6000000000000014,18.0,-36.400000000000006,1,0,0.4868270276423021,0.2811594162150809,1,0,0.43,1,0.0,15.266656488895674,0,1.3739999999999999,1,1,1,0,0,1,0,1,0.0,0,10.148,1338.6,3.5567008475927397,29.27834900627067,1,88.4,0,0.11296291275722385,0,0.0,0,1.29,0.0,1,1.1414902540100813,0,2.300000000000068,0,1
2025-11-04 21:00:00,44.5,78.9,556.0,19.9,12.0,63.0,75.0,0.46,0.0,0.0,22.7,86,26.4,0.1,1.8,79,4.3,1009.9,990.5,78,4,75,0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,21,1,11,308,45,1,0,0,0,4,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,0.34345619167778085,1.7669289302057951,0.022477472994873283,1952.2,154.8,0.26395348530286644,1,0,42.5,87.3,41.9,78.5,41.6,59.8,40.9,54.1,23.0,47.4,31.0,63.6,89.2,159.3,111.8,239.3,129.0,250.5,42.96666666666667,1.3613718571149838,44.5,41.9,39.300000000000004,7.401351227985096,44.5,24.4,33.208333333333336,8.324821410405482,44.5,23.0,46.020833333333336,20.00515105767947,93.1,23.0,2.0,21.5,-44.7,1,0,0.5640050625601386,0.31587301085915853,1,0,0.3739130434782609,1,0.0,12.611104104942164,0,1.6343999999999999,1,0,1,0,0,1,0,1,0.0,0,10.32,1253.6999999999998,3.1658289866417597,27.939697088457432,1,82.9,0,0.024434148837196565,0,0.044500000000000005,0,1.548,0.0,1,1.2040210407906775,0,1.7999999999999545,0,0
2025-11-04 22:00:00,48.9,72.2,525.0,20.8,12.4,56.0,54.0,0.48,0.0,0.0,22.6,84,26.0,0.0,1.8,79,4.3,1009.8,990.4,77,39,65,0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,22,1,11,308,45,1,0,0,0,5,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,0.34345619167778085,1.7669289302057951,0.022380669417329503,1898.4,151.20000000000002,0.26904761584467124,0,0,44.5,78.9,42.5,87.3,41.9,78.5,41.6,59.8,24.4,43.3,30.0,93.6,93.1,147.6,109.9,239.3,129.0,250.5,45.300000000000004,3.274141108750628,48.9,42.5,43.38333333333333,2.9667602981473036,48.9,40.9,34.78333333333333,9.38323779487367,48.9,23.0,44.17916666666667,17.339549644787553,88.7,23.0,4.399999999999999,24.5,-44.199999999999996,1,0,0.6772853091788739,0.3714285647959185,1,0,0.3652173913043478,1,0.0423728813559322,12.55554858025079,0,1.6272,1,1,1,0,0,1,0,1,0.0,0,10.416,1164.8,2.6923075628698285,25.24038340190464,1,76.8,1,0.003858023500609811,0,0.0,0,1.512,0.0,1,0.8625543461139127,0,1.0,0,0
2025-11-04 23:00:00,53.1,75.2,498.0,21.7,13.0,50.0,41.0,0.48,0.0,0.0,21.4,91,24.8,0.0,2.1,31,2.2,1009.9,990.4,70,0,70,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,23,1,11,308,45,1,0,0,0,5,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.8311706263658079,0.5560174366570446,1.800051331474436,1.0815799573111138,0.021190216832171288,1947.3999999999999,191.1,0.23516483258060622,0,0,48.9,72.2,44.5,78.9,42.5,87.3,41.9,78.5,40.9,54.1,29.6,92.7,88.7,124.3,105.7,239.3,129.0,250.5,48.833333333333336,4.300387579433191,53.1,44.5,45.416666666666664,4.635694841840115,53.1,41.6,36.74166666666667,10.579178377903908,53.1,23.0,42.69583333333333,14.684877733844605,78.9,23.0,4.200000000000003,12.200000000000003,-35.6,1,0,0.7061170118867419,0.43399999132000017,0,0,0.35,0,0.044642857142857144,10.19047133787079,0,1.7976,1,1,1,0,0,1,0,1,0.0,0,11.83,1085.0,2.304147359255882,22.949307698188584,1,71.7,1,-0.2739984261530407,0,0.0,0,1.9110000000000003,0.0,1,0.5819507424745379,0,0.2999999999999545,0,0
2025-11-05 00:00:00,58.0,82.4,479.0,22.0,14.2,46.0,45.0,0.47,0.0,0.0,21.0,92,24.5,0.0,1.3,304,1.4,1009.6,990.1,46,0,46,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,0,2,11,309,45,1,0,0,0,6,0.0,1.0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,0.7269507745119711,-1.0777488443215542,0.020800316936608245,1932.0,119.60000000000001,0.22826086708412102,0,0,53.1,75.2,48.9,72.2,44.5,78.9,42.5,87.3,41.6,59.8,29.2,87.8,78.9,99.4,102.0,237.5,129.0,250.5,53.333333333333336,4.554484969054369,58.0,48.9,48.15,6.424873539611216,58.0,41.9,39.14166666666667,11.897399130087246,58.0,23.0,41.824999999999996,12.96336812111236,69.4,23.0,4.899999999999999,16.4,-20.900000000000006,1,0,0.7038834866033558,0.47826085916824224,0,0,0.5111111111111112,1,0.045454545454545456,16.15383372782021,0,1.092,1,1,1,0,0,1,0,1,0.0,0,13.064,1012.0,2.090908995867773,21.772726283057896,1,68.0,1,-0.9590724108052797,0,0.0,0,1.1960000000000002,0.0,1,0.427395211328655,0,-0.2999999999999545,0,0
2025-11-05 01:00:00,64.5,95.5,463.0,22.2,15.6,42.0,57.0,0.49,0.0,0.0,20.4,94,23.4,0.0,3.2,333,4.3,1009.6,990.1,31,0,31,0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,1,2,11,309,45,1,0,0,0,6,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,2.851220877402777,-1.4527695991665504,0.020206022166990863,1917.6,300.8,0.2170212742870077,0,0,58.0,82.4,53.1,75.2,48.9,72.2,44.5,78.9,41.9,78.5,26.4,70.5,69.4,78.9,99.4,233.8,129.9,251.5,58.53333333333333,5.718682832028795,64.5,53.1,51.916666666666664,8.360960869820106,64.5,42.5,42.31666666666666,13.200401738606333,64.5,23.0,41.62083333333333,12.541928953875153,64.5,23.0,6.5,22.6,-4.900000000000006,1,0,0.6753926630848937,0.5285714159863949,0,0,0.254054054054054,0,0.04672897196261683,6.374998007813121,0,2.6112,1,0,1,0,0,1,0,1,0.0,0,14.664,932.4,1.8918918066715402,20.855854916402933,1,64.2,1,-0.2176920360326785,0,0.0,0,3.008,0.0,1,0.671565335615232,0,-0.1999999999999318,0,0
2025-11-05 02:00:00,71.9,109.4,457.0,23.6,17.0,38.0,70.0,0.5,0.0,0.0,19.7,97,22.7,0.0,3.1,339,5.8,1009.5,989.9,51,34,31,0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,2,2,11,309,45,1,0,0,0,6,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,2.894099322141325,-1.1109406435904323,0.01951461117432926,1910.8999999999999,300.7,0.20309278141141462,0,0,64.5,95.5,58.0,82.4,53.1,75.2,48.9,72.2,42.5,87.3,24.5,54.2,61.9,64.7,97.8,230.5,129.9,249.6,64.8,6.954854419756464,71.9,58.0,56.81666666666666,10.160003280839184,71.9,44.5,46.26666666666667,14.419893665812129,71.9,23.0,42.0375,13.382851210475783,71.9,23.0,7.400000000000006,29.400000000000006,10.000000000000007,1,0,0.6572212005738465,0.6210526152354576,0,0,0.26944444444444443,0,0.04830917874396135,6.354836659730109,0,2.4427999999999996,1,0,1,0,0,1,0,1,0.0,0,16.49,896.8000000000001,1.6101694232979056,19.36440595913534,1,61.6,1,-0.30610472014172174,0,0.0,0,3.007,0.0,1,0.7678975626127915,0,-0.39999999999997726,0,0
2025-11-05 03:00:00,78.9,122.9,463.0,27.7,18.0,29.0,82.0,0.5,0.0,0.0,19.3,98,22.3,0.0,2.6,344,5.0,1009.3,989.7,60,37,39,0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,3,2,11,309,45,1,0,0,0,6,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,2.499280409439629,-0.7166571251241973,0.019122163857007667,1891.4,254.8,0.19693877350062478,0,0,71.9,109.4,64.5,95.5,58.0,82.4,53.1,75.2,44.5,78.9,23.0,47.4,56.3,56.5,96.6,225.4,129.0,248.7,71.76666666666667,7.200925866396461,78.9,64.5,62.550000000000004,11.444430960078195,78.9,48.9,50.925000000000004,15.226957255890724,78.9,24.4,42.979166666666664,15.113281782322401,78.9,23.0,7.0,34.400000000000006,22.60000000000001,1,0,0.6419853487226579,0.9551723808561248,0,0,0.3161290322580645,0,0.04926108374384236,7.423074068048435,0,2.0072,1,1,1,0,0,1,0,1,0.0,0,17.64,803.3,1.0469313701468819,16.714800840620907,1,56.7,1,-0.4961784275870172,0,0.0,0,2.548,0.0,1,0.7503332592921624,0,-0.3000000000000682,0,0
2025-11-05 04:00:00,85.9,135.5,479.0,32.8,19.0,20.0,95.0,0.51,0.0,0.0,18.9,99,21.7,0.0,2.9,330,4.7,1009.1,989.5,64,51,20,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,4,2,11,309,45,1,0,0,0,6,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,2.5114736709748713,-1.4500000000000013,0.01872956097638533,1871.1,287.09999999999997,0.19090908898071626,0,0,78.9,122.9,71.9,109.4,64.5,95.5,58.0,82.4,48.9,72.2,24.4,43.3,53.0,53.1,95.5,216.5,129.5,249.6,78.9,7.000000000000187,85.9,71.9,68.71666666666668,12.534818174455623,85.9,53.1,56.050000000000004,15.825612152457056,85.9,40.9,44.35,17.38332534355824,85.9,23.0,7.0,37.00000000000001,32.900000000000006,1,0,0.6339483348048094,1.6399999180000038,0,0,0.2911764705882353,0,0.05025125628140704,6.517239131986505,0,2.1923999999999997,1,1,1,0,0,1,0,1,0.0,0,18.81,656.0,0.6097560789708514,14.603658091351889,1,52.8,1,-0.4449068040142529,0,0.0,0,2.871,0.0,1,0.7229568912920509,0,-0.5,0,0
2025-11-05 05:00:00,83.1,120.1,510.0,44.5,14.5,6.0,69.0,0.51,0.0,0.0,18.9,99,21.6,0.0,3.3,347,6.5,1008.4,988.8,53,53,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957,5,2,11,309,45,1,0,0,0,6,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,3.215421213791276,-0.7423384793347556,0.018742562456621814,1871.1,326.7,0.19090908898071626,0,0,85.9,135.5,78.9,122.9,71.9,109.4,64.5,95.5,53.1,75.2,40.9,54.1,39.7,39.9,89.2,206.3,137.4,254.3,82.63333333333334,3.523256069793272,85.9,78.9,73.71666666666667,10.941739654491096,85.9,58.0,59.56666666666667,16.81105336234205,85.9,41.6,46.15833333333333,19.055523372882917,85.9,23.0,-2.8000000000000114,29.999999999999993,43.39999999999999,0,1,0.6919233914077986,7.416665430555762,0,0,0.26052631578947366,0,0.05025125628140704,5.727270991736063,0,2.4947999999999997,1,0,1,0,0,1,0,1,0.0,0,14.355,267.0,0.1348314576442369,11.460673899760138,1,50.5,1,-0.33937860366893785,0,0.0,0,3.267,0.0,1,0.7447594690010102,0,-1.1000000000000227,0,0
2025-11-05 06:00:00,90.1,129.5,582.0,39.8,16.6,15.0,66.0,0.49,0.0,0.0,18.7,99,21.4,0.0,2.5,360,5.8,1009.2,989.6,53,53,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,firozabad,27.1591,78.3957,6,2,11,309,45,0,0,0,0,6,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,2.5,-6.123233995736766e-16,0.018529528320918025,1851.3,247.5,0.18888888698092032,0,0,83.1,120.1,85.9,135.5,78.9,122.9,71.9,109.4,58.0,82.4,41.6,59.8,45.6,46.0,89.9,192.3,139.7,258.9,86.36666666666667,3.52325606979315,90.1,83.1,79.06666666666666,9.4686148230173,90.1,64.5,63.60833333333333,17.894105597975898,90.1,41.9,48.012499999999996,21.058558365538158,90.1,23.0,7.0,32.099999999999994,44.49999999999999,1,0,0.6957528903802865,2.653333156444456,1,0,0.32999999999999996,0,0.050761421319796954,7.479997008001196,0,1.87,1,1,1,0,0,1,0,1,0.0,0,16.434,597.0,0.37688441264109523,14.623115210474495,1,54.8,1,-0.6186665676800154,0,0.0,0,2.475,0.0,1,0.32659863237109094,0,-0.09999999999990905,0,0
2025-11-05 07:00:00,99.2,134.6,668.0,32.9,19.4,30.0,62.0,0.48,0.35,0.35,19.3,98,22.4,0.0,1.3,34,4.0,1009.9,990.3,43,43,0,0,0.02,0.04,62.0,24.0,38.0,172.7,62.0,135.5,1,firozabad,27.1591,78.3957,7,2,11,309,45,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.8214765533024145,0.5702422926917867,1.0777488443215544,0.726950774511971,0.01911080303088345,1891.4,127.4,0.19693877350062478,0,1,90.1,129.5,83.1,120.1,85.9,135.5,78.9,122.9,64.5,95.5,41.9,78.5,52.2,52.9,90.6,177.4,143.9,257.0,90.8,8.07279381626956,99.2,83.1,84.85000000000001,9.388876397098663,99.2,71.9,68.38333333333334,19.174074984602235,99.2,42.5,49.97083333333333,23.507842894153995,99.2,23.0,9.100000000000009,34.7,47.0,1,0,0.7369985086404272,1.0966666301111123,1,0,0.5444444444444445,1,0.04926108374384236,14.846142426044288,0,1.0036,1,1,1,0,0,1,0,1,2.0398,0,19.011999999999997,987.0,0.9118540756275358,20.303950750639796,1,62.9,1,-1.9181448216105594,0,0.0,0,1.274,0.155558,1,0.7111024305025727,0,0.7999999999999545,0,0
