time,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,aerosol_optical_depth,uv_index,uv_index_clear_sky,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_direction_10m,wind_gusts_10m,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapor_pressure_deficit,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,is_day,city,latitude,longitude
2025-11-10 05:00:00,102.2,192.3,805.0,20.1,23.1,52.0,165.0,0.34,0.0,0.0,13.1,86,12.7,0.0,4.3,275,4.0,1013.0,992.9,0,0,0,0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-10 06:00:00,104.5,201.2,837.0,21.0,23.1,49.0,159.0,0.33,0.0,0.0,13.2,85,12.8,0.0,4.3,265,5.4,1013.4,993.3,0,0,0,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-10 07:00:00,108.0,204.0,888.0,22.1,23.3,47.0,151.0,0.33,0.35,0.35,14.0,85,13.8,0.0,4.4,261,5.4,1014.1,994.1,0,0,0,0,0.02,0.24,58.0,27.0,31.0,205.4,58.0,123.5,1,firozabad,27.1591,78.3957
2025-11-10 08:00:00,102.2,178.8,899.0,21.4,24.4,58.0,142.0,0.32,1.3,1.3,16.4,84,17.1,0.0,3.7,259,7.6,1014.9,995.0,0,0,0,0,0.12,0.3,250.0,170.0,80.0,590.5,250.0,401.6,1,firozabad,27.1591,78.3957
2025-11-10 09:00:00,95.2,177.4,834.0,17.2,27.8,95.0,131.0,0.33,2.8,2.8,19.2,79,20.3,0.0,5.0,270,11.2,1015.9,996.2,0,0,0,0,0.25,0.47,451.0,361.0,90.0,778.7,451.0,646.7,1,firozabad,27.1591,78.3957
2025-11-10 10:00:00,81.7,157.9,728.0,11.2,32.1,146.0,120.0,0.33,4.35,4.35,21.5,74,23.5,0.0,5.1,278,12.2,1015.6,996.0,0,0,0,0,0.37,0.67,613.0,515.0,98.0,860.4,613.0,835.0,1,firozabad,27.1591,78.3957
2025-11-10 11:00:00,58.8,116.9,630.0,6.5,34.1,184.0,110.0,0.33,5.2,5.2,23.8,65,26.6,0.0,4.0,280,13.0,1014.8,995.4,0,0,0,0,0.46,1.03,716.0,615.0,101.0,899.7,716.0,953.5,1,firozabad,27.1591,78.3957
2025-11-10 12:00:00,52.6,99.7,544.0,3.9,31.8,200.0,103.0,0.34,5.0,5.0,24.9,58,27.5,0.0,5.2,282,12.6,1013.9,994.6,0,0,0,0,0.5,1.32,752.0,651.0,101.0,913.4,752.0,994.3,1,firozabad,27.1591,78.3957
2025-11-10 13:00:00,51.5,98.0,466.0,2.5,27.2,203.0,98.0,0.36,3.9,3.9,25.6,53,27.5,0.0,6.4,286,14.4,1013.2,994.0,0,0,0,0,0.48,1.54,715.0,618.0,97.0,903.3,715.0,954.4,1,firozabad,27.1591,78.3957
2025-11-10 14:00:00,50.4,98.7,431.0,3.4,23.5,198.0,92.0,0.37,2.3,2.3,25.6,49,26.3,0.0,6.9,298,15.5,1012.7,993.5,6,0,0,6,0.42,1.68,610.0,519.0,91.0,865.3,610.0,836.7,1,firozabad,27.1591,78.3957
2025-11-10 15:00:00,49.9,97.3,455.0,7.1,21.5,185.0,84.0,0.37,0.95,0.95,25.0,52,25.6,0.0,5.7,305,15.1,1012.7,993.4,3,0,0,3,0.3,1.52,449.0,367.0,82.0,788.7,449.0,649.2,1,firozabad,27.1591,78.3957
2025-11-10 16:00:00,51.3,88.7,523.0,13.0,20.5,164.0,75.0,0.36,0.2,0.2,23.7,66,25.7,0.0,3.3,319,11.5,1012.5,993.1,5,0,0,5,0.15,1.0,248.0,183.0,65.0,631.1,248.0,404.6,1,firozabad,27.1591,78.3957
2025-11-10 17:00:00,92.7,128.1,620.0,22.0,24.5,139.0,66.0,0.62,0.0,0.0,22.4,73,24.7,0.0,2.3,342,6.1,1012.5,993.1,0,0,0,0,0.03,0.73,56.0,29.0,27.0,218.8,56.0,125.1,0,firozabad,27.1591,78.3957
2025-11-10 18:00:00,112.0,146.2,757.0,29.3,27.6,121.0,64.0,0.59,0.0,0.0,20.8,72,22.4,0.0,2.3,342,3.2,1013.1,993.5,4,0,0,4,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-10 19:00:00,131.3,164.4,924.0,39.4,31.8,96.0,62.0,0.56,0.0,0.0,19.6,73,20.9,0.0,1.6,333,2.9,1014.0,994.4,0,0,0,0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-10 20:00:00,148.5,181.1,1074.0,48.1,35.4,74.0,60.0,0.54,0.0,0.0,18.5,76,19.7,0.0,1.5,315,2.2,1014.6,994.9,0,0,0,0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-10 21:00:00,164.4,196.0,1195.0,54.0,37.9,58.0,58.0,0.54,0.0,0.0,17.5,78,18.4,0.0,1.1,342,1.8,1014.7,994.9,0,0,0,0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-10 22:00:00,178.3,209.5,1300.0,58.4,39.6,45.0,57.0,0.55,0.0,0.0,16.5,81,17.2,0.0,1.9,22,2.2,1014.5,994.6,0,0,0,0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-10 23:00:00,185.3,216.1,1374.0,60.7,39.9,36.0,55.0,0.56,0.0,0.0,15.4,88,16.1,0.0,2.9,30,2.9,1014.5,994.6,0,0,0,0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 00:00:00,183.5,212.3,1410.0,59.8,37.7,31.0,52.0,0.58,0.0,0.0,15.0,87,15.5,0.0,3.1,21,3.6,1014.1,994.1,0,0,0,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 01:00:00,176.5,204.4,1417.0,56.9,34.1,30.0,50.0,0.6,0.0,0.0,14.8,87,15.1,0.0,3.3,13,4.0,1014.2,994.2,0,0,0,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 02:00:00,170.4,197.4,1405.0,54.9,31.4,28.0,48.0,0.61,0.0,0.0,14.5,86,14.7,0.0,2.9,353,4.0,1014.0,994.0,0,0,0,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 03:00:00,166.2,192.3,1377.0,55.7,30.7,24.0,49.0,0.61,0.0,0.0,14.1,86,14.3,0.0,2.6,326,3.6,1013.7,993.7,0,0,0,0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 04:00:00,163.4,190.5,1330.0,57.4,30.9,20.0,50.0,0.59,0.0,0.0,13.7,87,13.8,0.0,2.7,293,2.9,1013.5,993.5,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 05:00:00,154.1,176.0,1275.0,38.6,27.9,39.0,40.0,0.58,0.0,0.0,14.3,85,14.4,0.0,3.0,284,3.6,1013.9,993.9,0,0,0,0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 06:00:00,161.1,184.4,1220.0,38.3,28.7,42.0,38.0,0.55,0.0,0.0,14.0,86,14.0,0.0,3.0,284,4.0,1014.5,994.5,0,0,0,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 07:00:00,170.0,194.6,1157.0,37.4,30.0,48.0,36.0,0.54,0.3,0.3,14.5,86,14.7,0.0,2.9,270,3.6,1015.4,995.4,0,0,0,0,0.01,0.23,56.0,28.0,28.0,215.5,56.0,121.5,1,firozabad,27.1591,78.3957
2025-11-11 08:00:00,154.1,177.4,1063.0,34.0,32.3,64.0,43.0,0.51,1.15,1.15,17.1,84,18.2,0.0,2.2,270,5.0,1015.8,995.9,0,0,0,0,0.12,0.31,246.0,177.0,69.0,621.6,246.0,397.4,1,firozabad,27.1591,78.3957
2025-11-11 09:00:00,136.4,169.0,910.0,25.4,37.2,99.0,69.0,0.5,2.55,2.55,19.9,77,21.2,0.0,4.5,284,10.4,1016.9,997.2,0,0,0,0,0.25,0.53,445.0,358.0,87.0,777.8,445.0,642.4,1,firozabad,27.1591,78.3957
2025-11-11 10:00:00,102.2,160.2,728.0,14.2,43.0,143.0,104.0,0.47,3.95,3.95,21.9,73,23.9,0.0,5.0,291,11.9,1016.5,997.0,0,0,0,0,0.37,0.71,606.0,510.0,96.0,857.0,606.0,830.6,1,firozabad,27.1591,78.3957
2025-11-11 11:00:00,78.7,146.7,582.0,5.9,45.1,176.0,128.0,0.44,4.85,4.85,24.1,61,26.5,0.0,4.7,302,14.0,1015.6,996.2,0,0,0,0,0.46,1.17,709.0,610.0,99.0,897.0,709.0,949.1,1,firozabad,27.1591,78.3957
2025-11-11 12:00:00,68.5,133.6,497.0,2.6,40.2,189.0,133.0,0.42,4.8,4.8,24.9,55,27.0,0.0,6.3,301,14.8,1014.4,995.1,0,0,0,0,0.5,1.42,748.0,648.0,100.0,913.6,748.0,990.0,1,firozabad,27.1591,78.3957
2025-11-11 13:00:00,61.9,127.6,449.0,2.1,31.6,192.0,128.0,0.4,3.75,3.75,25.5,51,26.9,0.0,7.4,299,16.6,1014.0,994.7,0,0,0,0,0.48,1.6,711.0,615.0,96.0,903.2,711.0,950.3,1,firozabad,27.1591,78.3957
2025-11-11 14:00:00,56.7,119.7,435.0,3.5,24.8,187.0,120.0,0.37,2.3,2.3,25.4,51,26.1,0.0,7.6,301,17.3,1013.2,993.9,0,0,0,0,0.41,1.59,607.0,517.0,90.0,866.4,607.0,832.9,1,firozabad,27.1591,78.3957
2025-11-11 15:00:00,53.3,113.2,454.0,7.1,22.0,175.0,111.0,0.35,0.95,0.95,24.9,54,25.5,0.0,7.0,305,17.3,1013.2,993.9,0,0,0,0,0.3,1.45,447.0,366.0,81.0,791.2,447.0,645.7,1,firozabad,27.1591,78.3957
2025-11-11 16:00:00,53.4,104.3,507.0,12.6,21.1,157.0,100.0,0.33,0.2,0.2,23.4,66,25.0,0.0,5.1,309,14.8,1013.1,993.7,0,0,0,0,0.16,0.98,247.0,183.0,64.0,636.4,247.0,401.4,1,firozabad,27.1591,78.3957
2025-11-11 17:00:00,75.2,125.3,591.0,17.6,21.4,137.0,94.0,0.46,0.0,0.0,22.1,73,24.0,0.0,3.4,302,9.7,1013.3,993.8,0,0,0,0,0.03,0.72,54.0,28.0,26.0,213.0,54.0,123.6,0,firozabad,27.1591,78.3957
2025-11-11 18:00:00,86.1,134.1,734.0,22.2,22.4,121.0,91.0,0.46,0.0,0.0,20.8,73,22.3,0.0,3.4,302,5.4,1013.9,994.3,0,0,0,0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 19:00:00,95.9,142.0,909.0,28.6,23.7,99.0,86.0,0.46,0.0,0.0,19.8,75,21.0,0.0,3.7,299,4.3,1014.9,995.2,0,0,0,0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 20:00:00,103.8,148.5,1025.0,33.0,24.4,82.0,83.0,0.46,0.0,0.0,19.0,75,20.0,0.0,3.5,294,4.3,1015.1,995.4,0,0,0,0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 21:00:00,110.8,155.1,1038.0,34.0,24.1,73.0,81.0,0.45,0.0,0.0,18.3,75,19.1,0.0,2.7,293,4.0,1015.2,995.4,0,0,0,0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 22:00:00,114.1,158.3,992.0,33.1,23.2,69.0,79.0,0.45,0.0,0.0,17.6,75,18.2,0.0,2.3,288,3.2,1015.1,995.3,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
2025-11-11 23:00:00,112.9,156.0,935.0,31.3,22.2,66.0,80.0,0.46,0.0,0.0,16.6,77,17.0,0.0,2.9,300,2.5,1015.3,995.4,0,0,0,0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,firozabad,27.1591,78.3957
